"","ProjectID","AssetID","Jurisdiction","DataFormat","Institutions","URL","Notes","Contact","Email","ProjFocus","PhysFocus","BioFocus","InstiType","AssetType","StudyType","TidalExp","EcoType","Latitude","Longitude","LatitudeEnd","LongitudeEnd","Depth","DepthMin","DepthMinBin","DepthMax","DepthMaxBin","MeasType","Meas/Yr","MeasFreq","MeasPeriod","ProgDur","YearSamp","StartYr","EndYr","Ongoing","Frequency","DiscSWpCO2","ATMpCO2","DiscSWpH","DiscTA","DiscDIC","SatState","DiscDO","isSWpCO2","isSWpH","isDIC","isDO","CalcParams","Methods","Instruments","Temperature","Salinity","Pressure","Turbidity","DOC","OtherPhys","Nutrients","Chlorophyll","Nitrate","Ammonium","Phosphate","Silicate","Iron","BioSamples","BioAbund","BioAdapt","BioBiomass","BioCalc","BioComm","BioDistr","BioDiv","BioEvol","BioFoodweb","BioGrowthRate","BioPhotosyn","BioRecr","BioSurvival","BioMovmnt","BioBehavior","OtherBio","OAHFocus","ISCarbPmtr","DiscCarbPmtr"
"378","2013 West Coast OA Cruise","WCOA2013 - CR-42","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",46.24,-124.11,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"379","ODFW Telemetry","Seal Rock 2016","Oregon","point","Oregon Department of Fish and Wildlife - At Sea Research",NA,NA,"Polly Rankin","polly.s.rankin@state.or.us","Physical/Biogeochemical & Biological","Oceanographic Characterization","Fish Behavior and Distribution","Agency","Mooring","in situ","No","Nearshore",44.5276264,-124.1092491,NA,NA,NA,NA,">5m",NA,"15m","continuous",1460,"< 6 hours","May-September","1","2016","2016","2016","No","Every 2 Months","No","No","No","No","No","No","Yes","No","No","No","Yes",NA,NA,"Seabird Electronics16+ CTD w/Seabird Electronics 43 DO","Yes","Yes","Yes","No","No",NA,NA,"No","No","No","No","No","No","Fish","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Scattering; light","H",0,0
"380","Rockfish Recruitment and Ecosystem Assessment Survey","Delgada_473","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19405",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",39.83333333,-124.1083333,NA,NA,NA,NA,"surface","236",NA,"spot",1,"Annual","May - mid June; Spring","13","2004 - Present","2004","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 110","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"381","Coos River;Coos estuary;South Slough Reserve","NERRS_Coos","Oregon","point","South Slough National Estuarine Research Reserve","partnershipforcoastalwatersheds.org",NA,"Alicia Helms","Alicia Helms (alicia.r.helms@state.or.us)","Physical/Biogeochemical & Biological","Estuarine Environmental Monitoring","Environmental Health","Agency","Mooring","in situ","No","Estuarine",43.377066,-124.103329,NA,NA,NA,NA,">surface",NA,"5m","continuous",1460,"< 6 hours","Year-Round","5","2013-Present","2013","Present","Yes","Monthly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"in situ YSI Sonde","YSI EXO 2 599502-03","Yes","Yes","Yes","Yes","No",NA,NA,"No","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"382","Newport Inshore Glider Line","OOI CE05MOAS","Oregon","polyline","Ocean Observatories Intiative","http://oceanobservatories.org/cruise-data/",NA,"Edward Dever","edever@ceoas.oregonstate.edu","Physical/Biogeochemical","Oceanographic Characterization",NA,"Academic","Glider","in situ","No","Open Ocean",44.55,-124.1,44.35,-125,NA,NA,"surface","200",">100m","continuous",1460,"< 6 hours","Year-Round","4","2014-Present","2014","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","Yes","No","CDOM;PAR;Velocity",NA,"Yes","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"H",0,0
"383","Cape Falcon Glider Line","OOI CE05MOAS","Oregon","polyline","Ocean Observatories Intiative","http://oceanobservatories.org/cruise-data/",NA,"Edward Dever","edever@ceoas.oregonstate.edu","Physical/Biogeochemical","Oceanographic Characterization",NA,"Academic","Glider","in situ","No","Open Ocean",45.75,-124.1,45.75,-126,NA,"200","surface","1000",">100m","continuous",1460,"< 6 hours","Year-Round","1","2017-Present","2017","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","Yes","No","CDOM;PAR;Velocity",NA,"Yes","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"H",0,0
"384","OR Inshore Surface Piercing Profiler","OOI CE01ISSP","Oregon","point","Ocean Observatories Intiative","http://oceanobservatories.org/cruise-data/","Phytoplankton measured using WET LABS ac-5","Jonathan Fram","jfram@ceoas.oregonstate.edu","Physical/Biogeochemical","Oceanographic Characterization",NA,"Academic","Mooring","in situ","No","Open Ocean",44.6585,-124.0982,NA,NA,NA,NA,"surface",NA,"30m","continuous",1460,"< 6 hours","April-September","3","2015-Present","2015","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","Yes","No","CDOM;PAR;Velocity;spectral irradiance",NA,"Yes","Yes","No","No","No","No","Phytoplankton","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"H",0,0
"385","OR Inshore Surface Mooring","OOI CE01ISSM","Oregon","point","Ocean Observatories Intiative","http://oceanobservatories.org/cruise-data/","Phytoplankton measured using WET LABS ac-5;zooplankton measured using ASL AZFP","Edward Dever","edever@ceoas.oregonstate.edu","Physical/Biogeochemical","Oceanographic Characterization",NA,"Academic","Mooring","in situ","No","Open Ocean",44.6585,-124.0957,NA,NA,NA,NA,">surface",NA,"30m","continuous",1460,"< 6 hours","Year-Round","4","2014-Present","2014","Present","Yes",NA,"No","No","No","No","No","No","No","Yes","Yes","No","Yes",NA,NA,NA,"Yes","Yes","Yes","Yes","No","CDOM;waves;Velocity;spectral irradiance;camera",NA,"Yes","Yes","No","No","No","No","Phytoplankton; Zooplankton; Fish","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",2,0
"386","Ocean Survival of Salmonids (BPA)","Cape Meares-05","Oregon","point","National Ocean and Atmospheric Administration - Northwest Fisheries Science Center",NA,"Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any moth. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper  water column (around 18 m).","Cheryl Morgan","cheryl.morgan@noaa.gov","Physical/Biogeochemical & Biological","Environmental Characterization","Fish Abundance and Prey Availability","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean",45.48,-124.09,NA,NA,NA,NA,"surface","80.5","bottom","continuous",1,"Annual","Year-Round","20","1998-Present","1998","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","Yes","No","No","Phytoplankton; Zooplankton; Fish","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Bird and mammal visual surveys","H",0,0
"387","2011 West Coast OA Cruise","WCOA2011 - 3-15","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",46.13,-124.09,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"388","2012 West Coast OA Cruise","WCOA2012 - 5-24","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",46.13,-124.09,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"389","2013 West Coast OA Cruise","WCOA2013 - 5-41","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",46.13,-124.09,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"390","Ambient Rivers and Streams Water Quality Monitoring","South Fork Coos River at Anson Rogers Bridge","Oregon","point","Oregon Department of Environmental Quality",NA,NA,"Lori Pillsbury","Lori.PILLSBURY@state.or.us","Physical/Biogeochemical & Biological","Estuarine Environmental Monitoring","Water Quality","Agency","Sample Site","Field Survey","Yes","Intertidal",43.365914,-124.082089,NA,NA,"0","0","surface","0","surface","spot",6,"Bimonthly","Year-Round","13","2005-Present","2005","Present","Yes",NA,"No","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes",NA,NA,NA,"Yes","Yes","No","Yes","No","Total Dissolved Solids;Total Solids;Total Suspended Solids;Bicarbonate Alkalinity;Total Kjedahl Nitrogen;sulfate by IC;Biochemical Oxygen Demand;Orthophosphate;Total Phosphorus;Chemical Oxygen Demand;Total Organic Carbon",NA,"Yes","Yes","Yes","Yes","No","No","Bacteria","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","E. Coli; Phaeophytin","OAH",1,2
"391","CTCLUSI Integrated Water Quality Monitoring Program","North Fork Siuslaw River - Sonde","Oregon","point","Confederated Tribes of the Coos;Lower Umpqua;and  Siuslaw; South Slough National Estuary Reserch reserve",NA,NA,"John Schaefer","JSchaefer@ctclusi.org","Physical/Biogeochemical","Estuarine Environmental Monitoring","Community Structure and Composition","Agency/Tribal","Mooring","in situ","No","Estuarine",43.97778,-124.08,NA,NA,NA,NA,">surface",NA,">surface","continuous",1460,"< 6 hours","Year-Round","15","2003-Present","2003","Present","Yes",NA,"No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"http://cdmo.baruch.sc.edu/documents/manual.pdf",NA,"Yes","Yes","No","Yes","No",NA,NA,"No","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"392","CTCLUSI Integrated Water Quality Monitoring Program","North Fork Siuslaw River - Nutrients","Oregon","point","Confederated Tribes of the Coos;Lower Umpqua;and  Siuslaw",NA,NA,"John Schaefer","JSchaefer@ctclusi.org","Physical/Biogeochemical & Biological","Estuarine Environmental Monitoring","Environmental Health","Tribal","Sample Site","Field Survey","Yes","Estuarine",43.97778,-124.08,NA,NA,NA,NA,"surface",NA,"surface","spot",4,"Seasonally","Year-Round","15","2003-Present","2003","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","No",NA,"http://cdmo.baruch.sc.edu/documents/manual.pdf",NA,"No","No","No","No","No",NA,NA,"Yes","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Total Nitrogen; Total Phosphorus; Toxic Algae","Non-OAH",0,0
"393","CTCLUSI Integrated Water Quality Monitoring Program","Siuslaw River - Cox Island - Sonde","Oregon","point","Confederated Tribes of the Coos;Lower Umpqua;and  Siuslaw; South Slough National Estuary Reserch reserve",NA,NA,"John Schaefer","JSchaefer@ctclusi.org","Physical/Biogeochemical",NA,"Community Structure and Composition","Agency/Tribal","Mooring","in situ","No","Estuarine",43.97417,-124.0711,NA,NA,NA,NA,">surface",NA,">surface","continuous",1460,"< 6 hours","Year-Round","8","2010-Present","2010","Present","Yes",NA,"No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"http://cdmo.baruch.sc.edu/documents/manual.pdf",NA,"Yes","Yes","No","Yes","No",NA,NA,"No","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"394","CTCLUSI Integrated Water Quality Monitoring Program","Siuslaw River - Cox Island - Nutrients","Oregon","point","Confederated Tribes of the Coos;Lower Umpqua;and  Siuslaw",NA,NA,"John Schaefer","JSchaefer@ctclusi.org","Physical/Biogeochemical & Biological","Estuarine Environmental Monitoring","Environmental Health","Tribal","Sample Site","Field Survey","Yes","Estuarine",43.97417,-124.0711,NA,NA,NA,NA,"surface",NA,"surface","spot",4,"Seasonally","Year-Round","8","2010-Present","2010","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","No",NA,"http://cdmo.baruch.sc.edu/documents/manual.pdf",NA,"No","No","No","No","No",NA,NA,"Yes","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Total Nitrogen; Total Phosphorus","Non-OAH",0,0
"395","EFA-OSU","OCRN00","Oregon","point","Oregon State University",NA,"site maintained by C. Plybon (Surfrider Foundation)","Francis Chan","chanft@science.oregonstate.edu","Physical/Biogeochemical & Biological","Environmental Characterization","Benthic Community Structure and Abundance","Academic","Shoreside Sensor","in situ","Yes","Intertidal",44.75,-124.07,NA,NA,NA,NA,"surface",NA,"surface","continuous",1460,"< 6 hours","April-October","2","2016-Present","2016","2017","Yes",NA,"No","No","No","No","No","No","No","No","Yes","No","No",NA,NA,"MBARI (G. Friederich)-designed Durafet-based pH sensor","Yes","No","No","No","No",NA,NA,"No","No","No","No","No","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OA",1,0
"396","2012 West Coast OA Cruise","WCOA2012 - 7-37","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",45,-124.07,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"397","Ocean Survival of Salmonids (BPA)","Cascade Head-02","Oregon","point","National Ocean and Atmospheric Administration - Northwest Fisheries Science Center",NA,"Nutrients only measured to 3 m depth. DO sensor was added in September 2006. Surveys have run annualy in June since 1998 until present. Surveys have also ran annually in May from 1999 through 2012. Sampling in May begain in 2015 but not at transects or stations and only around Willapa Bay to the Columbia River. Surveys also ran annualy in September from 1999 through 2012. Not all transects were sampled during any moth. In may generally;3 to 8 transects were sampled;in June 5 - 9 transects were sampled;and in September 3 - 8 transects were sampled. Juvenile salmon and associated enkton are colleted using a nordic rope trawl in the upper  water column (around 18 m).","Cheryl Morgan","cheryl.morgan@noaa.gov","Physical/Biogeochemical & Biological","Environmental Characterization","Fish Abundance and Prey Availability","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean",45.05,-124.07,NA,NA,NA,NA,"surface","54.9","bottom","continuous",1,"Annual","Year-Round","20","1998-Present","1998","Present","Yes",NA,"No","No","No","No","No","No","No","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","Yes","No","No","Phytoplankton; Zooplankton; Fish","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Bird and mammal visual surveys","H",0,0
